text,hate speech
"      2).. de dinero e hizo desequilibrios.Sabemos que eres pobre, y sin tu entrada a la Unión Europea habrías seguido trabajando en nuestra casa. Sabemos que la libertad de expresión es tinta sobre papel que se aplica a países distintos al suyo, está reprimida y viola a manifestantes",0
El alcalde de San Juan es una perra egoísta.,1
" Ciertamente lo es, y se merece ser feliz, más que nadie. Yo siempre he pensado que ninguna mujer está a la altura para casarse con él.—Qué iba a decir ella, claro. Sabía que su hermano no era perfecto, pero creía ciegamente en él, errores incluidos—.",1
"Hace un tiempo me ahogue y casi muero, de ahí paso un tiempo y me enferme mi tía llamó a una chaman, la mujer vino me observó y me dijo que me echara en el piso yo toda obediente le hice caso, me agarro de las patas y me jalo por todo el cuarto, trajo unas flores y me los puso",0
"  Este quiso dar pena de acuerdo a lo que está de moda, la puta cultura del victimismo,  pero me hizo cagar de risa jajajaja.",0
 A qué te refieres con “mansplaining”? Ya quería llenar de vatos la gerencia?,1
"vamo' a tener una niña tan bella como usted"" ",0
"Si el agresor fuera de derechas contra un nazionalista, ya tendríamos su nombre, su foto, y todo su historial de redes sociales en un programa especial de La Sexta:   La Policía detiene por un delito de odio al agresor de la mujer que retiraba lazos amarillos: ",1
" Esta mujer no es natural, no sabe ser ella en la animación se le nota en su cara y las caras que pone cuando dirije el programa. La pasa mal intentando verse mejor, no es real como se ve en TV. Le falta soltar su espíritu y ser ella y no tan preocupada de las camaras..",0
" Tienes el cerebro lavado por esa secta llamada feminismo, con todo ese rencor que expresas yo pensaría que te está haciendo daño.",1
Entre mis demonios que quieren que viva exitada y los que quieren que viva frigida está cabrona la incongruencia yo solo quiero vivir tranquila,0
"Lo suyo hubiera sido que a Laura Pérez, antes de dejarle entrar en la celda, se le hubiera prestado una pistola para que con ella recreara un tiro en la nuca a un concejal del PP o de UPNhttps://www.navarraconfidencial.com/2018/12/31/laura-perez-la-chica-de-los-recados-de-la-izquierda-abertzale/",0
 Saludos Diego.. podrías hablar algún día en uno de tus videos acerca del fenómeno MGTOW? #DiegoRuzzarin #MGTOW,0
Que lindo se ha transformado este país ..personalmente no recuerdo un hecho de este tipo en los últimos años.El empoderamiento de los delincuentes se nota y cuando se quiera frenar será muuyyy tarde.Y los políticos estarán apuntando culpas en la comodidad de sus casas  ,0
Escrito por una Reina q merece todos mis respetos. ,0
 Deliciosas tetas,1
 Pedazo golfa....,1
" pero quien te crees, una mujer empoderada no le gusta a nadie",1
" dato curioso...Fui a SEDECO para preguntar como iba mi tramite, despues del escandalo. Me atendio una señorita y m dijo es q ya no hay recurso.le dije oiga y los demas como lo obtuvieron si acaban d publicar. El programaRamon Davila fue quien dijo a quien sí se le iba a dar",0
" si eso te parece bien, eres machista y patriarcal, muy machista y muy patriarcal. Además de joder a las mujeres, en muchos aspectos, va a traer problemas gordos. Luego llorar no va a servir de nada. Y no, no soy transfobo, ni odio ni tengo miedo alguno a las PERSONAS transexuales",0
"  la piba había denunciado y la justicia, quien debería haber actuado, la ignoró como hacen con todas. está comentando en un post de una chica que acaban de asesinar y te parece echarle la culpa a las propias mujeres q si hubieran sabido lo que ella pasó la habrían acompqñado",1
,1
"WATERLOO: Carles Puigdemont. Retiro mi candidatura. Cataluña se merece ser un país A veces me he puesto a considerar mi vida y me he preguntado: Y si no hubiese sido actor, ¿qué coño habría sido?. Y me he contestado: ¡Habría sido un gilipollas..lo que Soy!",0
"08 de noviembre de 2018, 09:57hsEstudio argentino: 85% de los tampones contienen glifosatoEl glifosato, el ingrediente activo del infame herbicida Roundup de Monsanto, fue encontrado en el 85% de los tampones, ",0
" Mi perra espera que alguna vez le diga: ""Veni, subí a la cama"", pero no, animales en mi cama no, se va a la cama de mi hija",0
"A ver si aprendemos a dar a conocer la Historia, si las beguinas fueron procesadas será por algo, hay que estudiar los dos puntos de vista, no solo el políticamente correcto. Necesitamos historiadores católicos bien formados que busquen la verdad ",0
"A nivel internacional no se conocen los muertos que se ha echado al buche el cucho.Ha explotado el victimismo, ""el político estrella"", ""el torturado"", la carta de triunfo del régimen.  ",0
 eres un escoria humane echó de retazos por que para lo mierda que eres ser el ser más odiado de España #pudretecerdo,0
"  Buen intento, pero no cuela! Por cierto, eres marica? Primero me quieres comer la polla, ahora me quieres sodomizar (significa dar por culo, que siendo pudremita, hay que explicarlo todo).Menos mal que sois una pequeña piara, y menguando!",0
 yo una polla,0
De todas las caídas en desgracia de esta era de redes sociales y #MeToo ésta es la única que me ha dolido. Mucho. Me encantaría poder no conocer a mis ídolos. Pero está jodido en 2021.,0
"Menuda zorra el muerto en el entierro y el niño en el bautizo,q asco de tía",1
" Rafael Lopez Aliaga El Peru te Necesita UCAYALI se suma y votan por un hombre digno , Respinsable y Honesto",0
"   Con el admin de mx masculinismo y pues same, aunque lo de que las mujeres trans sufren la mayor violencia es de conocimiento general xd",1
"rociosanmiguel  El grado de legitimidad de Maduro es directamente proporcional al miedo que tiene de celebrar su juramentación en el paseo los próceres. El acto ha quedado circunscrito, al espacio del patio de las Academias, con vigilancia estrecha sobre la FANB  ... ",0
"      En todos los ámbitos de la vida hay gente tóxica, no habré visto yo hombres pelear por fútbol o por política... Al final el trabajo de Harry es el que es, su música es magnífica y si no te gusta no lo escuches xD",0
yo m hago la mujer empoderada pero vivo pensando en q si no encajo en los estandares de skz o no les gusta mi personalidad si en un mundo hipotetico m llegan a conocer m corto las 2 tetas,1
Que pongas en la foto de perfil de whatssap a tu novia no te garantiza que esta dejará de ponerte los cuernos a la primera que hagas algo que no le agrade. #mgtow,1
Un enemigo de España que cobra sueldo vitalicio que paga España (osea tú y yo)...España no nos roba... ¡¡los que nos robáis sois los políticos con vuestras putas vitalicias incluso siendo delincuentes huídos de la justicia!!#puigdemonhttps://www.abc.es/espana/abci-patrimonio-puigdemont-puede-perder-201812210256_noticia.html,0
"#catalunya#   A los que disfrutáis haciendo daño a los animales para celebrar las putas fiestas de vuestros putos pueblos, os deberian tirar de cabeza desde un campanario o arrancaros los cojones a mordiscos.",0
 Se merecía que le arrancara el celular de las manos y lo aventara por la ventana xD con todo y su subway. Ojalá se la hubiera devuelto con algo sobre sus bubis o que era muy estrecha o algo así lel.,1
OFICIAL. Por primera vez una mujer al frente de la lucha antidrogas. Nombrada Zully Rolón como nueva titular de la SENAD ,0
"  Pues podía empezar por enterarse cual es la situación de la mujer en España. Que lo de el acceso, la no dependencia de su pareja, el poder denunciar si te controla un hombre, el libre acceso al trabajo. Pero una mujer dependiente de un hombre y sin CV ....",1
"  me encanta verlos felices, los adoro!!! #LaManada",0
"   Jaja qué chistecito más original  No es genética, se llama EDUCACIÓN MACHISTA y lo tuyo, además, mansplaining. Hale, a buscar lo que significa... aunque a ti no te hace falta buscar nada, claro Lo malo de lo tuyo es q el único q no se da cuenta eres tú y lo sufrimos l@s demás",1
Soloque soys putas ranas de mierda en esta historis,0
" *La nota decia lo siguiente*""hola señorita Xuan, espero que este preparada para este 14. No tengo nada que ofrecerle sinceramente, solo puedo darle un chocolate, algunas monedas de Oro, y desearle lo mejor para una bella dama como usted""-Firmado: R.H.-&gt;",1
 DM como descubran nuestro plan de destruir a los heteros a base de sodomizar políticos estamos jodidos,0
la gente que llega y te dice “ala tu eres familiar de no se quién/eres amigo de no se quien” y te empiezan a soltar mierda de esa persona????? osea me importa una puta mierda tu opinión pedazo de gilipollas que pareces subnormal,0
"   Pues ya siento que te conozco y me quedo con mi primer impresión, imbécil y machista.No hay ninguna necesidad de entrar a un despacho de contadores y decirle señoritas a las mujeres y contadores a los hombres, no es un halago, es machismo.Si no entiendes eso, no te puedo ayuda. ",1
Cómo carajos hacerle entender a     el daño que estan haciendo a las mujeres abusadas! ,1
Opinión popularLas mujeres no deberían ni cagarse ,1
"Lo que no deja de llamarme la atención es hasta qué punto la gente atribuye a la catedral de París una condición de símbolo que, a mi entender, no merece. Ciertamente es un monumento de valor incalculable desde una perspectiva meramente artística (dejamos de lado que gran parte del edificio no es sino una reconstrucción/reinvención decimonónica), y no hace falta explicar aquí lo que significa para los católicos franceses y para la iglesia de Roma en general (Francia es la fille aînée del papado).",0
" Q hermosa esta mujer, es perfecta.! BELLA Y REBELDE .",0
"Muchas mujeres prestan la cuenta y reciben ahí el pago extorsion, algunas obligadas, algunas sin saber de donde viene el dinero y algunas si saben pero responden a una estructura eminentemente patriarcal como lo son las maras.Ahh pero quieren ser “objetivos” dicen. ",1
Que guapa la marimacho de  ,1
Las mujeres disfrutan viendo a sus parejas enfadadas. MGTOW (Subtitulado) ,1
   Lástima que  ya no está para penalizar a esta lagartona,1
" Es decir, el problema no sería la cantidad de casos (la cual obviamente no es del 30% sobre el total), sino que cuando eso pasa, no hay leyes suficientemente duras.Desde el masculinismo (MDH) se pide endurecer las leyes en estos casos ya que es algo muy grave.",0
La chica de Kohl ,0
"Me topé hace un rato con uno (de mi tierra encima) que afirma que en nuestra América es imposible el estado-nación porque allí nunca hubo monoteísmo y la sexualidad no está reprimida. ¿Se puede ser más mendrugo?Un personaje que -por lo que se desprende de sus escritos- no tiene fe se permite dictaminar qué es monoteísmo y qué no, o en qué cree la gente aun cuando ésta esté convencida de creer lo contrario. Es una actitud que me produce casi tanta repugnancia como la que me sobreviene cada vez que me toca leer a un filósofo o a un teórico de cualquier disciplina que me afecte. Palabrería envuelta en retórica altisonante y con pretensiones científicas (sea lo que sea eso). Asqueroso.",0
"si lo que no mata hace mas fuerte hija de puta, me voy a hacer de hierro por tu actitud de niñata",1
"En lo personal me gusta mucho la ropa holgada, playeras polo, shorts, sudaderas, etc. Lo cual a mi mamá no le parece por que soy una ""señorita"" y debo de vestirme como una (mis pronombres son she/her). Y aparte de eso no me gusta mucho la ropa ""femenina"" por que soy MUY insegura",1
    Mira sus videos se ve claro el odio que le tiene a las mujeres xd,1
"El co-fundador del trumpfóbico y ""progre"" Proyecto Lincoln, implicado en un gran escándalo de acoso sexual que habría afectado a jóvenes, tentándolos con que conseguirían colocación política.¿Qué opinará el #MeToo?https://t.co/cG8Rk4PvhW",1
 El daño que ha hecho el feminismo,1
"  En la búsqueda de tener una apariencia de modelo, muchas chicas adelgazan al extremo de no ser reconocidas. Hoy en día esto es muy fácil, existen una gran cantidad de productos para perder peso, pero ahora en el mer",1
Tienes que ser muy pajeros para pagarle a una chica para que te mande fotos en bola están locos !!!!,1
"¿Quieres una golfa?, cómprala ¿Quieres una Reina? Ganatela.",1
No veo la hora de ser una mujer independiente empoderada apoteosica mamá luchona de mis 2 perros con carro casa y todo propio uishhhh,0
" No te conozco pero alguna vez me has salido por el tl y me pareces guapísima, y además tipazo y por lo que he leído pareces una tia de puta madre, así que follow!",1
El 91% de los abortos (818) se realizó según el motivo a petición de la mujerhttps://www.navarraconfidencial.com/2019/01/15/el-aborto-en-navarra-en-2017/,1
