text,sexism
"@itsdaphbitch ⠀⠀⠀⠀⠀⠀━━━━━━━━ abes, sí intentas darme un golpe bajo te diré que por un oído entra, y por otro sale, mh, además, yo soy la queva maquillada como una puerta, señorita.",1
"https://gaceta.es/espana/juez-calatayud-tres-meses-20180130-1449/amp/?__twitter_impression=trueNada de 3 meses, 1 año, entre los 16-35 años y tooooodos, chicos y chicas...a ver si aprenden educación ,respeto y valores de los que carecen hoy todos",0
@youngmdicine yo la stanneo a ella y a harry pero no es nada que ver pq ella ni ninguna mujer necesita de un hombre para tener reconocimiento,1
@Jaquefito viado treinando???? masculinismo!!!!,0
"En un nuevo operativo ejecutado contra depredadores sexuales, hemos logrado la captura de sujetos que agredieron a mujeres y niños, en San Salvador.Pagarán por el daño que han hecho a las víctimas y nos encargaremos de que ellas puedan sanar y recuperar su vida. https://t.co/mqQhFwyteg",1
"Aceptar la mortalidad, abrazando nuestros sentimientos con un duelo activo, es una forma digna de dejar ir.Les recomiendo el libro si quieren conocer el acercamiento a ""la buena muerte"", con historias sin censura, acercamientos culturales y una prosa atractiva. https://t.co/t1NQwY2axU",0
"@lady_sackville @eldiarioes Yo si no fuera por pocoyo, no tendria vida, no podría fregar, lavar ropa, cocinar, trabajar...Los gurus de la crianza a veces adolecen de empatia y creen que su mundo hiper guay es el mismo para todos.",0
"Hacía como 8 meses no venia a cba, me tiraban que estaba re jodido el tema del bicho este acá jsjdjsjaj que vende humos hijos de putas, entré a 5 negocios y en ninguno me atendieron con barbijo ni me dijeron nada por no portarlo, revienten de una vez con la gripe hermano",0
"Hijos de puta, ojalá les hubiesen molido a palos pero de verdad, catanazis de los cojones.  En Twitter me hubiesen suspendixo la cuenta por este tweet, sienta bien poder soltarlo como lo piensas.",0
"@deniseramosm Las mujeres no deben sorprenderse, recuerden la marcha como la desestimó. lo peor es que las mujeres de su gabinete y su partido callan como tumbas",0
"Sr. Casariego, si usted y sus partidos no permiten debatir en #PlenoVicálvaro sobre la nula limpieza del Distrito, cómo reparar los daños de #borrascaFilomena, #Igualdad o #IgualdadLGTBI, entre otros temas; ¿de qué quieren que se hable? ¿Banderas? ¿Literatura? ¿El Rey? ¿Cataluña? https://t.co/VURmyMzWZQ",0
@cynjque @grwzp @96sliars @gokuvjll @cybrdeft lo lomites qu llego esta chica para que alguien se vista igual que yo y finja ser yo,0
"@Filiber57463218 @aetchebarne Si no te gusta el indice podes sacar tus propias conclusiones, mira la lista de presión impositiva sobre empresas en el mundo, o la lista de paises por aranceles a las importaciones, o hay un indice que se calcula los dias que te lleva abrir un negocio en cada pais",0
"@molona_macarena @Pornosawa Ah! Tranquilo no soy de ningún bando enfermo genocida, se cree el ladrón... Para mi es la misma escoria",0
"Vendan su leche, mujeres. Alquilen sus cuerpos para el sexo y la reproducción, mujeres. Vendan óvulos, mujeres. Saben por qué es perfectamente progre-reaccionario todo esto? Pq también los ""hombres"" lo hacen. Porque las mujeres (esa condición biológica determinada) ""no existen"".""",1
"@Renatadttorres Ni a las mismas mujeres les atrae, si le pregunto el nombre de alguna jugadora a mis compañeras, no sabrán contestar, la mayoría de las mujeres prefieren ver mil veces a futbolistas sin playera que fútbol femenino, y los hombres ver a chicas modelos que hombres modelos. https://t.co/aZrwPdL2Nb",1
"@LIbizajon La mayoría de las mujeres del Estado de Guerrero apoyamos al Ingeniero Felix Salgado Macedonio, unidas hacemos la fuerza hasta la victoria.",0
Marín me planteó hacer la vista gorda con los enchufados del PSOE en Andalucía https://www.vozpopuli.com/politica/Marin-preguntaba-mojarnos-enchufados-psoe-andalucia_0_1168084073.html,0
"Si, ayer me dijeron que era mujer por mi género y que me deconstruyera. Osea soy mujer por qué me gusta cuidar,  ser sumisa y la carga mental, ser femenina, débil y que me tengan que salvar, pasar miedo, etc..  pues no, soy mujer por mi sexo, lo demás simplemente es machismo. https://t.co/ObG0ghWX5k",1
La mascarilla en la barbilla es el nuevo #manspreading.,1
"A pesar de mi pelo despeinado, mi sonrisa poco atractiva, mi desconfianza y mal carácter, Louis Tomlinson en su canción me dijo que yo soy perfecta.",0
"Leo mensajes de ""El #27F todos marchamos en paz"", dejen que la gente se manifieste como quiera. Basta de esta oposición mojigata y culposa.",0
"@SarroyoSi @avieu mujeres como tu, deben estar postulandose a un cargo, no las actrices que solo hacen show, felicidades avi",0
Nueva cuenta en Gab.ai. Ya que en Twitter veo la cosa fea a futuro. @DarkCeltic ,0
"https://okdiario.com/espana/2018/04/27/hipocresia-podemos-callo-violacion-manada-argelina-nina-durante-24-horas-2191889    PODEMOS CALLA ANTE LA VIOLACVIÓN EN GRUPO SI LA HACEN MOROS EN ALICANTE, panda de hipócritas @basuraprogre @logicaprogre @verdaderaizquierda",1
"@ucinoticias_pe Miss Botox  , cierra el hocico ,  esta anciana , siempre está con los corruptos , Ahora está con los MORADOS, MORADEF, MORADICTOS , MANTENIDOS , y otras cosas más , en fin la escoria de la politica .",0
"@luly_alban No lo queremos y no será nuestro presidente, es una escoria que será castigada por dios, no merece el lugar donde está! #YakuPasó #LassoEsMoreno https://t.co/SHDt4pBv4A",0
Ozu qué ignorancia la de la golfa esa...pero luego lo q se critica es que la futura reina se prepare...en fin... https://t.co/lBZ5R4sdfP,1
"@libertaddigital Normal a todos los antisistemas, progres, comunistas lo de no fregar y no ducharse es común en ellos.",0
@MovNaranja3 El problema de este tuit es que pintan a Claudia como la embajadora del feminismo y el mariquisimo y tal cosa no es así. Además legitiman las represalias que los machitos de izquierda  (al parecer abundan en este movimiento n) puedan tener en contra de las mujeres y los maricas.,1
@paaulacc00 @islatentaciones dios que daño hace el feminismo radical,1
"¿Censura? Censura la que nos quisieron imponer a las víctimas de acoso y agresión sexual en el ITAM con la carta de confidencialidad. Son tan privilegiades que son insensibles, sin empatía, son escoria. #ITAMSinCensura https://t.co/0YEfVWHZS6 https://t.co/fIYwdCL3CD",1
"ONLINE EN https://t.co/wkT9BMovtL #NataliaVal Me encanta ser tu zorra y compartir nuestras fantasías sin tabúes, me gustará conocerte en mi chat para disfrutar del cibersexo. ...#chat de #sexo en #vivo  https://t.co/1KH5d43adU",1
Detenidos 6 marroquíes en Cádiz por violar analmente a dos niñas españolas de 12 añoshttps://www.mediterraneodigital.com/sucesos-espana/ultimas-noticias-sucesos-espana/se1/detenidos-6-marroquies-en-cadiz-por-violar-analmente-a-dos-ninas-espanolas-de-12-anos.html,1
@OkCirujan El único estudio de rutina que deberían hacerse las mujeres es un pap entre los 25-65 años (no todos los años si tenes 2 o 3 normales seguidos) y una mano grafía entre los 50-75 años. Todo el resto sobra.,0
En los 2 dias que llevamos de 2019  : - 2 rumanos violan en Valencia a una chica cuando volvía de la fiesta de NV. - 1 guineano viola a una barrendera en Vigo. - 1 ecuatoriano mata a su pareja en Laredo -  que malos somos los hombre españoles y que buena es la inmigracion,1
Oídos sordos a reclamos de mujeres... ¿vale la pena arriesgar tanto por un violador? ¿qué le deberán o qué sabrá?#UnVioladorNoSeraGobernador #PresidenteRompaElPacto https://t.co/dLBLOKN8Gu,1
"Mañana de 4 a 6 de la tarde, sintonízame a través de @U983FM por radio o facebook live en #LaManada .Vamos a darle con todo, espero sus buenas vibras, familia y amigos, nos escuchamos y nos vemos para pasar un buen rato  https://t.co/y0bRiIvSdI",0
"@barbeandi2019 La doña florero no que muy solidaria con el derecho de las mujeres, @M_OlgaSCordero ¿Qué pasó con el apoyo a Lydia Cacho? ¿O sólo apoyas a las que quieren asesinar a sus hijos antes de nacer? Así de grande tu HIPOCRESÍA, TRAIDORA.",1
Vendo discurso de feminazi,1
@Su_O_o #YoSiTeCreo Yo sí te creo. Ese fernando está del nabo de feo. Humildemente pido perdón a los nabos por tan infeliz comparación.,0
Precisamos falar sobre a gorda de cabelo colorido que vive enchendo o saco.,1
"Feliz día del amor a todas esas mujeres que están en el cielo por culpa de esos que decían amarlas. Tenemos que crear conciencia, las mujeres no se maltratan brou",1
este feminismo de bad bitch según el cual las mujeres son seres de luz que por el mero hecho de serlo no cometen ningún error y está justificadísimo que hagan daño y jueguen con una persona me da muchísimo miedo,1
"@SoniaVivasRive3 Ya hay violadores condenados por violación, declarados ""mujeres"" trasladados a cárceles de mujeres. En UK, y Canadá, así que no frivolices. Las presas no tienen que estar expuestas a violadores, i es que te da igual? #NoEresFemeninsta",1
"@DerechaEndogena @MPOLESEL @JoJakubowicz JAJAJAJJAJA, tú crees que soy chavista? Soy nacionalista y a mucha honra escoria liberal",0
¡¡¡¡ Qué fea !!!!,0
Sumisa y reprimida. Así era el papel de la mujer en la Antigua Grecia... https://t.co/aUZwceSh5k,1
Bow chica wa wa,0
"Tengo una guata de embarazada de 7 meses por culpa de los nervios, me duele tanto que tendré que tomarme alguna wea",0
"@mardeneptuno Tienes toda la razón, el documental de marisela escobedo es una prueba de como funciona la ""Justicia"" por lo menos en México. ""ver capturado"", eso lo celebra todos en las redes el día de hoy, pero cuantas madres o mujeres no ven salir libre al violador o asesino. el tipo saldrá.",1
"Ayaan Hirsi Ali, por qué la odian las feministas modernas?   https://youtu.be/FUT_s4-ytJM",1
"@lopezobrador_ humanista tienes tú , lo que yo de astronauta... NADA!... @lopezobrador_  detesta a las mujeres, al desarrollo del país, a la modernización, a las instituciones, a los servidores públicos federales. Los burócratas son un problema para @lopezobrador_ . Dicho por él.",1
@Cinemelodic Cómo describe tan bien a la mujer?Pienso en un hombre y le elimino la sensatez y la responsabilidad.Dígame un cumplido y siéntalo.Tú haces que quiera ser mejor persona.,0
Y con acoso no tengo por qué referirme al sexual o físico... que insista en hablarte o en quedar o en lo que sea sin tu comodidad previa SIGUE SIENDO ACOSO,1
@madeinmede @lucaselchiste por acá yo solo veo zorras,1
"@OroNoticiasPue @estradapaty Que carajos les pasa , cuantas mujeres deseando un hijo y sigan aplaudiendo leyes de aborto y sigan sin educar bajo el amor de Dios , este mundo cada día está más carente de respeto a Dios y sin él nada es posible",0
"Upale, día de la mujer paraguaya empoderada y miércoles de bandidas...Coincidencia? No lo creo.",1
@ArkadiaDioses Me recuerda al NIÑO POLLA,0
@RoxanaGRojas @lopezobrador_ Muy orgullosa del gobierno que tiene en sus filas a un depredador sexual #metoo #guerrero,1
"@martiriafelix @FelixSalMac Lo mismo decía yo de Barbosa, y Elo ahí, gobernando tan campante a ese miserable hijo de mil putas",0
"Y así está el patio gente, a violar y pegar mujeres, por ser mujeres. https://t.co/nAzcxg80nQ",1
"@BorbonSola @matrice__ Cierto es que desde que se convirtió en una ""secta"" milenaria me desvinculé un poco. Pero hay temas que aún molan. Lo que pasa aquí, es que  la sociedad está reprimida y a la gente le da miedo ir contra lo políticamente correcto. Lo vivo dia a dia con esas caras inquisitoriales.",0
"Soy un usuario asiduo de la red social y blog Steemit basada en la blockchain de Steem y deseo invitarlos a conocer esta plataforma desde su aplicación Partiko en Android o iOS. Una forma diferente y atractiva de interactuar en Steemit y ganar cripto. Por supuesto, para los que no tengan todavía su cuenta los invito a visitar steemit.com y crear su perfil. Cualquier duda me pueden consultar.https://partiko.app/referral/dimitarcv#steemit #steem #blockchain #partiko",0
@FridaChavez__ Ella es un gran ejemplo de superación personal y de que no necesita la ayuda de nadie y menos de un hombre para triunfar,0
@PatMirror @AriathTheSage A ver si antes no se hace el akelarre feminazi.,1
En tus días malos te voy a querer el triple,0
"Espero que los hombres que se burlan de que AMLO no sabía que era #RomperElPacto ya anden bien leídos sobre feminismo, androcentrismo y todo lo que sea relevante para comprenderlo",1
"@eugecatalfamo ""La pandemia ha colocado a las mujeres en una situación de gran desigualdad. Las desigualdades en cuestión de teletrabajo, en violencia de genero, entre otras. Y la visibilización de estas cuestiones fueron gracias a los movimientos jóvenes y feministas"" https://t.co/1wFp5S0tdy",1
"#Viral según la tradición de Catar y los países árabes, los hombres no deben tocar a las mujeres que no formen parte de su familia https://t.co/V80Ix7ABya",1
Vale. No tengo ni idea de como funciona esto. Pero aquí os dejo una foto de mis tetas xD,1
"@salvameoficial Lo que ha demostrado quien es es @jjaviervazquez que ni deja hablar a nadie, mucho hablar de feminismo, acoso, bulling en este programa pero al momento de la verdad sois lo peores, Belén Esteban le da mil vueltas a este manaraccho, Viva Belén Esteban",1
"Estudio en adolescentes en España:Las chicas agreden físicamente casi el doble a los chicos que al revés, ademas, ellas también causan casi el doble de lesiones físicas a los chicos.Pero seguimos hablando de sociedad patriarcal¡claro que si guapi!https://www.actuall.com/familia/violencia-machista-segun-estudios-cientificos-las-chicas-pegan-mas-a-los-chicos/",1
"“ estudio para que mi hija no salga feminista” estudias gracias a las feministas wey, sean las de “antes” o las de “ahora “ son feministas jaja y apuesto a que tu hija será feminista para no ser ignorante como su mami",1
